"AmbientPOS Export (Cash Drawer)"
"Export Branch",600
"Data From",19/05/2019,00:00:00
"Data to",19/05/2019,23:59:58


,Date,Time,Title,Method,Send,Cash-In,Cash-Out,POS,Staff,Remark
,2019-05-19,16:22:22,1905190060010030,POS,0.00,0.00,0.00,35.00,Tor," "
,2019-05-19,15:52:54,1905190060010029,POS,0.00,0.00,0.00,50.00,Tor," "
,2019-05-19,15:52:54,1905190060010029,POS,0.00,0.00,0.00,39.00,Tor," "
,2019-05-19,15:31:17,1905190060010028,POS,0.00,0.00,0.00,45.00,Tor," "
,2019-05-19,14:40:27,1905190060010027,POS,0.00,0.00,0.00,45.00,Tor," "
,2019-05-19,14:11:16,1905190060010026,POS,0.00,0.00,0.00,40.00,Tor," "
,2019-05-19,13:52:34,1905190060010025,POS,0.00,0.00,0.00,45.00,Tor," "
,2019-05-19,13:48:28,1905190060010024,POS,0.00,0.00,0.00,50.00,Tor," "
,2019-05-19,13:30:13,1905190060010022,POS,0.00,0.00,0.00,45.00,Tor," "
,2019-05-19,13:21:57,1905190060010021,POS,0.00,0.00,0.00,45.00,Tor," "
,2019-05-19,13:21:57,1905190060010021,POS,0.00,0.00,0.00,45.00,Tor," "
,2019-05-19,13:13:38,1905190060010020,POS,0.00,0.00,0.00,45.00,Tor," "
,2019-05-19,13:09:19,1905190060010019,POS,0.00,0.00,0.00,45.00,Tor," "
,2019-05-19,13:09:19,1905190060010019,POS,0.00,0.00,0.00,45.00,Tor," "
,2019-05-19,13:09:02,1905190060010018,POS,0.00,0.00,0.00,45.00,Tor," "
,2019-05-19,13:09:02,1905190060010018,POS,0.00,0.00,0.00,45.00,Tor," "
,2019-05-19,13:00:03,1905190060010017,POS,0.00,0.00,0.00,45.00,Tor," "
,2019-05-19,12:53:11,1905190060010016,POS,0.00,0.00,0.00,45.00,Tor," "
,2019-05-19,12:52:07,1905190060010015,POS,0.00,0.00,0.00,45.00,Tor," "
,2019-05-19,12:42:07,1905190060010014,POS,0.00,0.00,0.00,45.00,Tor," "
,2019-05-19,12:42:07,1905190060010014,POS,0.00,0.00,0.00,45.00,Tor," "
,2019-05-19,12:40:44,1905190060010013,POS,0.00,0.00,0.00,50.00,Tor," "
,2019-05-19,12:38:10,1905190060010012,POS,0.00,0.00,0.00,50.00,Tor," "
,2019-05-19,12:25:10,1905190060010011,POS,0.00,0.00,0.00,40.00,Tor," "
,2019-05-19,12:19:07,1905190060010010,POS,0.00,0.00,0.00,45.00,Tor," "
,2019-05-19,12:11:27,1905190060010009,POS,0.00,0.00,0.00,45.00,Tor," "
,2019-05-19,11:39:29,1905190060010008,POS,0.00,0.00,0.00,45.00,Tor," "
,2019-05-19,11:35:18,1905190060010007,POS,0.00,0.00,0.00,50.00,Tor," "
,2019-05-19,11:35:18,1905190060010007,POS,0.00,0.00,0.00,45.00,Tor," "
,2019-05-19,11:27:18,1905190060010006,POS,0.00,0.00,0.00,45.00,Tor," "
,2019-05-19,11:11:29,1905190060010005,POS,0.00,0.00,0.00,45.00,Tor," "
,2019-05-19,11:07:22,1905190060010004,POS,0.00,0.00,0.00,45.00,Tor," "
,2019-05-19,11:07:22,1905190060010004,POS,0.00,0.00,0.00,45.00,Tor," "
,2019-05-19,11:07:22,1905190060010004,POS,0.00,0.00,0.00,45.00,Tor," "
,2019-05-19,11:07:22,1905190060010004,POS,0.00,0.00,0.00,55.00,Tor," "
,2019-05-19,10:28:48,1905190060010003,POS,0.00,0.00,0.00,50.00,Tor," "
,2019-05-19,10:24:22,1905190060010002,POS,0.00,0.00,0.00,35.00,Tor," "
,2019-05-19,10:02:36,1905190060010001,POS,0.00,0.00,0.00,45.00,Tor," "
,2019-05-19,10:01:10,"Send Money",Send,"2,295.00",0.00,0.00,0.00,Tor,
,,,Total,,"2,295.00",0.00,0.00,"1,714.00",,
