"AmbientPOS Export (Cash Drawer)"
"Export Branch",219
"Data From",19/05/2019,00:00:00
"Data to",19/05/2019,23:59:58


,Date,Time,Title,Method,Send,Cash-In,Cash-Out,POS,Staff,Remark
,2019-05-19,16:53:51,ช่างน้อย,"Cash Out",0.00,0.00,"1,280.00",0.00,Cashier,
,2019-05-19,16:53:35,น้ำแข็ง,"Cash Out",0.00,0.00,720.00,0.00,Cashier,
,2019-05-19,16:41:58,1905190021900080,POS,0.00,0.00,0.00,65.00,Cashier," "
,2019-05-19,16:36:07,1905190021900079,POS,0.00,0.00,0.00,85.00,Cashier," "
,2019-05-19,16:36:07,1905190021900079,POS,0.00,0.00,0.00,65.00,Cashier," "
,2019-05-19,16:12:24,1905190021900078,POS,0.00,0.00,0.00,65.00,Cashier," "
,2019-05-19,16:11:52,1905190021900077,POS,0.00,0.00,0.00,60.00,Cashier," "
,2019-05-19,16:04:11,1905190021900076,POS,0.00,0.00,0.00,60.00,Cashier," "
,2019-05-19,16:02:39,1905190021900075,POS,0.00,0.00,0.00,65.00,Cashier," "
,2019-05-19,16:00:10,1905190021900074,POS,0.00,0.00,0.00,60.00,Cashier," "
,2019-05-19,15:45:23,1905190021900073,POS,0.00,0.00,0.00,55.00,Cashier," "
,2019-05-19,15:44:48,1905190021900072,POS,0.00,0.00,0.00,60.00,Cashier," "
,2019-05-19,15:37:31,1905190021900071,POS,0.00,0.00,0.00,65.00,Cashier," "
,2019-05-19,15:37:31,1905190021900071,POS,0.00,0.00,0.00,60.00,Cashier," "
,2019-05-19,15:18:30,1905190021900070,POS,0.00,0.00,0.00,50.00,Cashier," "
,2019-05-19,15:16:46,1905190021900069,POS,0.00,0.00,0.00,60.00,Cashier," "
,2019-05-19,15:16:46,1905190021900069,POS,0.00,0.00,0.00,60.00,Cashier," "
,2019-05-19,15:13:28,1905190021900068,POS,0.00,0.00,0.00,60.00,Cashier," "
,2019-05-19,15:12:02,1905190021900067,POS,0.00,0.00,0.00,-5.00,Cashier," "
,2019-05-19,15:12:02,1905190021900067,POS,0.00,0.00,0.00,85.00,Cashier," "
,2019-05-19,15:10:26,1905190021900066,POS,0.00,0.00,0.00,60.00,Cashier," "
,2019-05-19,15:03:38,1905190021900065,POS,0.00,0.00,0.00,60.00,Cashier," "
,2019-05-19,14:56:32,1905190021900064,POS,0.00,0.00,0.00,65.00,Cashier," "
,2019-05-19,14:52:08,1905190021900063,POS,0.00,0.00,0.00,45.00,Cashier," "
,2019-05-19,14:45:53,1905190021900062,POS,0.00,0.00,0.00,55.00,Cashier," "
,2019-05-19,14:45:53,1905190021900062,POS,0.00,0.00,0.00,50.00,Cashier," "
,2019-05-19,14:39:22,1905190021900061,POS,0.00,0.00,0.00,60.00,Cashier," "
,2019-05-19,14:36:06,1905190021900060,POS,0.00,0.00,0.00,65.00,Cashier," "
,2019-05-19,14:35:15,1905190021900059,POS,0.00,0.00,0.00,60.00,Cashier," "
,2019-05-19,14:35:15,1905190021900059,POS,0.00,0.00,0.00,55.00,Cashier," "
,2019-05-19,14:35:15,1905190021900059,POS,0.00,0.00,0.00,20.00,Cashier," "
,2019-05-19,14:14:23,1905190021900058,POS,0.00,0.00,0.00,65.00,Cashier," "
,2019-05-19,13:57:22,1905190021900057,POS,0.00,0.00,0.00,-15.00,Cashier," "
,2019-05-19,13:57:22,1905190021900057,POS,0.00,0.00,0.00,55.00,Cashier," "
,2019-05-19,13:57:22,1905190021900057,POS,0.00,0.00,0.00,110.00,Cashier," "
,2019-05-19,13:31:18,1905190021900056,POS,0.00,0.00,0.00,75.00,Cashier," "
,2019-05-19,13:31:18,1905190021900056,POS,0.00,0.00,0.00,65.00,Cashier," "
,2019-05-19,13:30:25,1905190021900055,POS,0.00,0.00,0.00,65.00,Cashier," "
,2019-05-19,13:21:06,1905190021900054,POS,0.00,0.00,0.00,65.00,Cashier," "
,2019-05-19,13:17:49,1905190021900053,POS,0.00,0.00,0.00,-10.00,Cashier," "
,2019-05-19,13:17:49,1905190021900053,POS,0.00,0.00,0.00,75.00,Cashier," "
,2019-05-19,13:17:49,1905190021900053,POS,0.00,0.00,0.00,60.00,Cashier," "
,2019-05-19,13:10:06,1905190021900052,POS,0.00,0.00,0.00,80.00,Cashier," "
,2019-05-19,13:09:52,1905190021900051,POS,0.00,0.00,0.00,65.00,Cashier," "
,2019-05-19,13:09:52,1905190021900051,POS,0.00,0.00,0.00,-5.00,Cashier," "
,2019-05-19,12:52:14,1905190021900050,POS,0.00,0.00,0.00,55.00,Cashier," "
,2019-05-19,12:35:35,1905190021900049,POS,0.00,0.00,0.00,55.00,Cashier," "
,2019-05-19,12:35:35,1905190021900049,POS,0.00,0.00,0.00,-5.00,Cashier," "
,2019-05-19,12:29:03,1905190021900048,POS,0.00,0.00,0.00,65.00,Cashier," "
,2019-05-19,12:24:18,1905190021900047,POS,0.00,0.00,0.00,60.00,Cashier," "
,2019-05-19,12:02:31,1905190021900046,POS,0.00,0.00,0.00,-5.00,Cashier," "
,2019-05-19,12:02:31,1905190021900046,POS,0.00,0.00,0.00,55.00,Cashier," "
,2019-05-19,12:01:18,1905190021900045,POS,0.00,0.00,0.00,55.00,Cashier," "
,2019-05-19,12:01:18,1905190021900045,POS,0.00,0.00,0.00,-5.00,Cashier," "
,2019-05-19,11:59:20,1905190021900044,POS,0.00,0.00,0.00,65.00,Cashier," "
,2019-05-19,11:57:43,1905190021900043,POS,0.00,0.00,0.00,55.00,Cashier," "
,2019-05-19,11:54:42,1905190021900042,POS,0.00,0.00,0.00,130.00,Cashier," "
,2019-05-19,11:54:42,1905190021900042,POS,0.00,0.00,0.00,-10.00,Cashier," "
,2019-05-19,11:42:48,1905190021900041,POS,0.00,0.00,0.00,10.00,Cashier," "
,2019-05-19,11:42:48,1905190021900041,POS,0.00,0.00,0.00,65.00,Cashier," "
,2019-05-19,11:41:02,1905190021900040,POS,0.00,0.00,0.00,65.00,Cashier," "
,2019-05-19,11:35:42,1905190021900039,POS,0.00,0.00,0.00,85.00,Cashier," "
,2019-05-19,11:32:28,1905190021900038,POS,0.00,0.00,0.00,65.00,Cashier," "
,2019-05-19,11:16:52,1905190021900037,POS,0.00,0.00,0.00,60.00,Cashier," "
,2019-05-19,11:15:27,1905190021900036,POS,0.00,0.00,0.00,65.00,Cashier," "
,2019-05-19,11:15:27,1905190021900036,POS,0.00,0.00,0.00,60.00,Cashier," "
,2019-05-19,11:11:26,1905190021900035,POS,0.00,0.00,0.00,65.00,Cashier," "
,2019-05-19,11:11:26,1905190021900035,POS,0.00,0.00,0.00,95.00,Cashier," "
,2019-05-19,11:04:51,1905190021900034,POS,0.00,0.00,0.00,55.00,Cashier," "
,2019-05-19,11:04:51,1905190021900034,POS,0.00,0.00,0.00,55.00,Cashier," "
,2019-05-19,11:03:37,1905190021900033,POS,0.00,0.00,0.00,65.00,Cashier," "
,2019-05-19,10:59:03,1905190021900032,POS,0.00,0.00,0.00,-5.00,Cashier," "
,2019-05-19,10:59:03,1905190021900032,POS,0.00,0.00,0.00,50.00,Cashier," "
,2019-05-19,10:56:55,1905190021900031,POS,0.00,0.00,0.00,60.00,Cashier," "
,2019-05-19,10:56:55,1905190021900031,POS,0.00,0.00,0.00,-5.00,Cashier," "
,2019-05-19,10:55:07,1905190021900030,POS,0.00,0.00,0.00,40.00,Cashier," "
,2019-05-19,10:55:07,1905190021900030,POS,0.00,0.00,0.00,60.00,Cashier," "
,2019-05-19,10:34:46,1905190021900029,POS,0.00,0.00,0.00,-10.00,Cashier," "
,2019-05-19,10:34:46,1905190021900029,POS,0.00,0.00,0.00,60.00,Cashier," "
,2019-05-19,10:34:46,1905190021900029,POS,0.00,0.00,0.00,60.00,Cashier," "
,2019-05-19,10:28:03,1905190021900028,POS,0.00,0.00,0.00,60.00,Cashier," "
,2019-05-19,10:28:03,1905190021900028,POS,0.00,0.00,0.00,-5.00,Cashier," "
,2019-05-19,10:22:17,1905190021900027,POS,0.00,0.00,0.00,55.00,Cashier," "
,2019-05-19,10:22:17,1905190021900027,POS,0.00,0.00,0.00,60.00,Cashier," "
,2019-05-19,10:22:17,1905190021900027,POS,0.00,0.00,0.00,90.00,Cashier," "
,2019-05-19,10:18:35,1905190021900026,POS,0.00,0.00,0.00,65.00,Cashier," "
,2019-05-19,10:18:35,1905190021900026,POS,0.00,0.00,0.00,-5.00,Cashier," "
,2019-05-19,10:14:48,1905190021900025,POS,0.00,0.00,0.00,165.00,Cashier," "
,2019-05-19,10:14:48,1905190021900025,POS,0.00,0.00,0.00,65.00,Cashier," "
,2019-05-19,10:10:58,1905190021900024,POS,0.00,0.00,0.00,60.00,Cashier," "
,2019-05-19,10:04:56,1905190021900023,POS,0.00,0.00,0.00,60.00,Cashier," "
,2019-05-19,10:03:52,1905190021900022,POS,0.00,0.00,0.00,65.00,Cashier," "
,2019-05-19,10:03:52,1905190021900022,POS,0.00,0.00,0.00,20.00,Cashier," "
,2019-05-19,10:00:44,1905190021900021,POS,0.00,0.00,0.00,90.00,Cashier," "
,2019-05-19,09:59:46,1905190021900020,POS,0.00,0.00,0.00,50.00,Cashier," "
,2019-05-19,09:59:46,1905190021900020,POS,0.00,0.00,0.00,55.00,Cashier," "
,2019-05-19,09:59:46,1905190021900020,POS,0.00,0.00,0.00,20.00,Cashier," "
,2019-05-19,09:40:05,1905190021900018,POS,0.00,0.00,0.00,50.00,Cashier," "
,2019-05-19,09:40:05,1905190021900018,POS,0.00,0.00,0.00,60.00,Cashier," "
,2019-05-19,09:40:05,1905190021900018,POS,0.00,0.00,0.00,90.00,Cashier," "
,2019-05-19,09:26:57,1905190021900017,POS,0.00,0.00,0.00,75.00,Cashier," "
,2019-05-19,09:26:57,1905190021900017,POS,0.00,0.00,0.00,50.00,Cashier," "
,2019-05-19,09:26:24,1905190021900016,POS,0.00,0.00,0.00,-5.00,Cashier," "
,2019-05-19,09:26:24,1905190021900016,POS,0.00,0.00,0.00,65.00,Cashier," "
,2019-05-19,09:16:03,1905190021900015,POS,0.00,0.00,0.00,55.00,Cashier," "
,2019-05-19,09:15:43,1905190021900014,POS,0.00,0.00,0.00,65.00,Cashier," "
,2019-05-19,09:15:43,1905190021900014,POS,0.00,0.00,0.00,-5.00,Cashier," "
,2019-05-19,09:02:23,1905190021900013,POS,0.00,0.00,0.00,69.00,Cashier," "
,2019-05-19,09:02:23,1905190021900013,POS,0.00,0.00,0.00,60.00,Cashier," "
,2019-05-19,08:55:11,1905190021900012,POS,0.00,0.00,0.00,5.00,Cashier," "
,2019-05-19,08:43:17,1905190021900010,POS,0.00,0.00,0.00,65.00,Cashier," "
,2019-05-19,08:43:17,1905190021900010,POS,0.00,0.00,0.00,55.00,Cashier," "
,2019-05-19,08:36:34,1905190021900009,POS,0.00,0.00,0.00,55.00,Cashier," "
,2019-05-19,08:26:59,1905190021900008,POS,0.00,0.00,0.00,60.00,Cashier," "
,2019-05-19,08:26:59,1905190021900008,POS,0.00,0.00,0.00,10.00,Cashier," "
,2019-05-19,08:15:13,1905190021900007,POS,0.00,0.00,0.00,70.00,Cashier," "
,2019-05-19,08:15:13,1905190021900007,POS,0.00,0.00,0.00,65.00,Cashier," "
,2019-05-19,08:06:15,1905190021900006,POS,0.00,0.00,0.00,65.00,Cashier," "
,2019-05-19,07:30:17,1905190021900004,POS,0.00,0.00,0.00,55.00,Cashier," "
,2019-05-19,07:03:15,1905190021900003,POS,0.00,0.00,0.00,120.00,Cashier," "
,2019-05-19,07:02:03,1905190021900002,POS,0.00,0.00,0.00,55.00,Cashier," "
