"AmbientPOS Export (Cash Drawer)"
"Export Branch",215
"Data From",19/05/2019,00:00:00
"Data to",19/05/2019,23:59:58


,Date,Time,Title,Method,Send,Cash-In,Cash-Out,POS,Staff,Remark
,2019-05-19,16:07:24,1905190021500060,POS,0.00,0.00,0.00,55.00,cashier," "
,2019-05-19,15:59:26,1905190021500059,POS,0.00,0.00,0.00,55.00,cashier," "
,2019-05-19,15:56:07,ค่าน้ำแข็ง,"Cash Out",0.00,0.00,120.00,0.00,cashier,
,2019-05-19,15:46:44,1905190021500058,POS,0.00,0.00,0.00,60.00,cashier," "
,2019-05-19,15:19:36,1905190021500057,POS,0.00,0.00,0.00,75.00,cashier," "
,2019-05-19,15:19:36,1905190021500057,POS,0.00,0.00,0.00,50.00,cashier," "
,2019-05-19,15:10:36,1905190021500056,POS,0.00,0.00,0.00,60.00,cashier," "
,2019-05-19,15:10:36,1905190021500056,POS,0.00,0.00,0.00,-5.00,cashier," "
,2019-05-19,15:08:25,1905190021500055,POS,0.00,0.00,0.00,75.00,cashier," "
,2019-05-19,14:35:30,1905190021500054,POS,0.00,0.00,0.00,55.00,cashier," "
,2019-05-19,14:09:47,1905190021500053,POS,0.00,0.00,0.00,55.00,cashier," "
,2019-05-19,14:09:47,1905190021500053,POS,0.00,0.00,0.00,150.00,cashier," "
,2019-05-19,14:09:47,1905190021500053,POS,0.00,0.00,0.00,65.00,cashier," "
,2019-05-19,14:00:24,1905190021500052,POS,0.00,0.00,0.00,85.00,cashier," "
,2019-05-19,13:45:51,1905190021500051,POS,0.00,0.00,0.00,120.00,cashier," "
,2019-05-19,13:42:24,1905190021500050,POS,0.00,0.00,0.00,110.00,cashier," "
,2019-05-19,13:38:06,1905190021500049,POS,0.00,0.00,0.00,60.00,cashier," "
,2019-05-19,13:38:06,1905190021500049,POS,0.00,0.00,0.00,-5.00,cashier," "
,2019-05-19,13:19:27,1905190021500048,POS,0.00,0.00,0.00,60.00,cashier," "
,2019-05-19,13:11:18,1905190021500047,POS,0.00,0.00,0.00,60.00,cashier," "
,2019-05-19,13:11:18,1905190021500047,POS,0.00,0.00,0.00,-5.00,cashier," "
,2019-05-19,13:09:15,1905190021500046,POS,0.00,0.00,0.00,75.00,cashier," "
,2019-05-19,13:02:17,1905190021500045,POS,0.00,0.00,0.00,55.00,cashier," "
,2019-05-19,13:02:17,1905190021500045,POS,0.00,0.00,0.00,60.00,cashier," "
,2019-05-19,12:55:37,1905190021500044,POS,0.00,0.00,0.00,60.00,cashier," "
,2019-05-19,12:55:37,1905190021500044,POS,0.00,0.00,0.00,55.00,cashier," "
,2019-05-19,12:55:37,1905190021500044,POS,0.00,0.00,0.00,60.00,cashier," "
,2019-05-19,12:55:37,1905190021500044,POS,0.00,0.00,0.00,65.00,cashier," "
,2019-05-19,12:55:37,1905190021500044,POS,0.00,0.00,0.00,55.00,cashier," "
,2019-05-19,12:55:37,1905190021500044,POS,0.00,0.00,0.00,35.00,cashier," "
,2019-05-19,12:51:42,1905190021500043,POS,0.00,0.00,0.00,60.00,cashier," "
,2019-05-19,12:50:25,1905190021500042,POS,0.00,0.00,0.00,65.00,cashier," "
,2019-05-19,12:41:07,1905190021500041,POS,0.00,0.00,0.00,60.00,cashier," "
,2019-05-19,12:32:05,1905190021500040,POS,0.00,0.00,0.00,55.00,cashier," "
,2019-05-19,12:25:32,1905190021500039,POS,0.00,0.00,0.00,60.00,cashier," "
,2019-05-19,12:25:32,1905190021500039,POS,0.00,0.00,0.00,55.00,cashier," "
,2019-05-19,12:20:55,1905190021500038,POS,0.00,0.00,0.00,65.00,cashier," "
,2019-05-19,12:20:55,1905190021500038,POS,0.00,0.00,0.00,60.00,cashier," "
,2019-05-19,12:16:32,1905190021500037,POS,0.00,0.00,0.00,90.00,cashier," "
,2019-05-19,12:00:44,1905190021500036,POS,0.00,0.00,0.00,65.00,cashier," "
,2019-05-19,11:53:01,1905190021500035,POS,0.00,0.00,0.00,75.00,cashier," "
,2019-05-19,11:34:35,1905190021500034,POS,0.00,0.00,0.00,55.00,cashier," "
,2019-05-19,11:34:10,1905190021500033,POS,0.00,0.00,0.00,65.00,cashier," "
,2019-05-19,11:34:10,1905190021500033,POS,0.00,0.00,0.00,60.00,cashier," "
,2019-05-19,11:33:30,1905190021500032,POS,0.00,0.00,0.00,60.00,cashier," "
,2019-05-19,11:33:30,1905190021500032,POS,0.00,0.00,0.00,60.00,cashier," "
,2019-05-19,11:32:03,1905190021500031,POS,0.00,0.00,0.00,50.00,cashier," "
,2019-05-19,11:18:47,1905190021500030,POS,0.00,0.00,0.00,75.00,cashier," "
,2019-05-19,11:18:47,1905190021500030,POS,0.00,0.00,0.00,75.00,cashier," "
,2019-05-19,11:13:45,1905190021500029,POS,0.00,0.00,0.00,90.00,cashier," "
,2019-05-19,11:04:47,1905190021500028,POS,0.00,0.00,0.00,55.00,cashier," "
,2019-05-19,11:04:47,1905190021500028,POS,0.00,0.00,0.00,60.00,cashier," "
,2019-05-19,10:57:17,1905190021500027,POS,0.00,0.00,0.00,60.00,cashier," "
,2019-05-19,10:55:35,1905190021500026,POS,0.00,0.00,0.00,45.00,cashier," "
,2019-05-19,10:55:35,1905190021500026,POS,0.00,0.00,0.00,-10.00,cashier," "
,2019-05-19,10:43:12,1905190021500025,POS,0.00,0.00,0.00,65.00,cashier," "
,2019-05-19,10:42:57,1905190021500024,POS,0.00,0.00,0.00,65.00,cashier," "
,2019-05-19,10:38:33,1905190021500023,POS,0.00,0.00,0.00,65.00,cashier," "
