"AmbientPOS Export (Cash Drawer)"
"Export Branch",212
"Data From",19/05/2019,00:00:00
"Data to",19/05/2019,23:59:58


,Date,Time,Title,Method,Send,Cash-In,Cash-Out,POS,Staff,Remark
,2019-05-19,16:56:25,1905190021200149,POS,0.00,0.00,0.00,55.00,cashier," "
,2019-05-19,16:47:06,1905190021200147,POS,0.00,0.00,0.00,60.00,cashier," "
,2019-05-19,16:45:43,1905190021200146,POS,0.00,0.00,0.00,55.00,cashier," "
,2019-05-19,16:45:21,น้ำแข็ง,"Cash Out",0.00,0.00,180.00,0.00,cashier,ริมปิง
,2019-05-19,16:45:12,หนังสือพิมพ์,"Cash Out",0.00,0.00,50.00,0.00,cashier,ริมปิง
,2019-05-19,16:45:03,ขนมเค้กร้านพี่ออม,"Cash Out",0.00,0.00,180.00,0.00,cashier,ริมปิง
,2019-05-19,16:41:41,1905190021200145,POS,0.00,0.00,0.00,60.00,cashier," "
,2019-05-19,16:35:56,1905190021200143,POS,0.00,0.00,0.00,85.00,cashier," "
,2019-05-19,16:34:53,1905190021200142,POS,0.00,0.00,0.00,55.00,cashier," "
,2019-05-19,16:34:53,1905190021200142,POS,0.00,0.00,0.00,55.00,cashier," "
,2019-05-19,16:33:18,1905190021200141,POS,0.00,0.00,0.00,55.00,cashier," "
,2019-05-19,16:28:34,1905190021200140,POS,0.00,0.00,0.00,110.00,cashier," "
,2019-05-19,16:28:34,1905190021200140,POS,0.00,0.00,0.00,-10.00,cashier," "
,2019-05-19,16:19:52,1905190021200139,POS,0.00,0.00,0.00,60.00,cashier," "
,2019-05-19,16:19:52,1905190021200139,POS,0.00,0.00,0.00,-5.00,cashier," "
,2019-05-19,16:18:44,1905190021200138,POS,0.00,0.00,0.00,55.00,cashier," "
,2019-05-19,16:18:44,1905190021200138,POS,0.00,0.00,0.00,70.00,cashier," "
,2019-05-19,16:09:06,1905190021200137,POS,0.00,0.00,0.00,50.00,cashier," "
,2019-05-19,16:09:06,1905190021200137,POS,0.00,0.00,0.00,60.00,cashier," "
,2019-05-19,16:08:37,1905190021200136,POS,0.00,0.00,0.00,50.00,cashier," "
,2019-05-19,16:07:16,1905190021200135,POS,0.00,0.00,0.00,65.00,cashier," "
,2019-05-19,16:07:16,1905190021200135,POS,0.00,0.00,0.00,-5.00,cashier," "
,2019-05-19,16:06:26,1905190021200134,POS,0.00,0.00,0.00,60.00,cashier," "
,2019-05-19,16:06:26,1905190021200134,POS,0.00,0.00,0.00,55.00,cashier," "
,2019-05-19,16:06:26,1905190021200134,POS,0.00,0.00,0.00,60.00,cashier," "
,2019-05-19,16:04:40,1905190021200133,POS,0.00,0.00,0.00,65.00,cashier," "
,2019-05-19,16:04:40,1905190021200133,POS,0.00,0.00,0.00,60.00,cashier," "
,2019-05-19,16:04:40,1905190021200133,POS,0.00,0.00,0.00,60.00,cashier," "
,2019-05-19,16:03:01,1905190021200132,POS,0.00,0.00,0.00,65.00,cashier," "
,2019-05-19,15:59:09,1905190021200131,POS,0.00,0.00,0.00,55.00,cashier," "
,2019-05-19,15:49:29,1905190021200130,POS,0.00,0.00,0.00,50.00,cashier," "
,2019-05-19,15:49:29,1905190021200130,POS,0.00,0.00,0.00,55.00,cashier," "
,2019-05-19,15:43:42,1905190021200129,POS,0.00,0.00,0.00,75.00,cashier," "
,2019-05-19,15:38:54,1905190021200128,POS,0.00,0.00,0.00,60.00,cashier," "
,2019-05-19,15:38:54,1905190021200128,POS,0.00,0.00,0.00,-5.00,cashier," "
,2019-05-19,15:33:16,1905190021200127,POS,0.00,0.00,0.00,60.00,cashier," "
,2019-05-19,15:33:16,1905190021200127,POS,0.00,0.00,0.00,85.00,cashier," "
,2019-05-19,15:25:49,1905190021200126,POS,0.00,0.00,0.00,60.00,cashier," "
,2019-05-19,15:24:51,1905190021200125,POS,0.00,0.00,0.00,50.00,cashier," "
