"AmbientPOS Export (Cash Drawer)"
"Export Branch",693
"Data From",19/05/2019,00:00:00
"Data to",19/05/2019,23:59:58


,Date,Time,Title,Method,Send,Cash-In,Cash-Out,POS,Staff,Remark
,2019-05-19,16:47:42,1905190069310170,POS,0.00,0.00,0.00,60.00,cashier," "
,2019-05-19,16:47:42,1905190069310170,POS,0.00,0.00,0.00,60.00,cashier," "
,2019-05-19,16:47:42,1905190069310170,POS,0.00,0.00,0.00,60.00,cashier," "
,2019-05-19,16:46:54,1905190069310169,POS,0.00,0.00,0.00,85.00,cashier," "
,2019-05-19,16:45:02,1905190069310168,POS,0.00,0.00,0.00,50.00,cashier," "
,2019-05-19,16:45:02,1905190069310168,POS,0.00,0.00,0.00,60.00,cashier," "
,2019-05-19,16:30:35,1905190069310167,POS,0.00,0.00,0.00,60.00,cashier," "
,2019-05-19,16:30:35,1905190069310167,POS,0.00,0.00,0.00,-5.00,cashier," "
,2019-05-19,16:29:11,1905190069310166,POS,0.00,0.00,0.00,50.00,cashier," "
,2019-05-19,16:29:11,1905190069310166,POS,0.00,0.00,0.00,20.00,cashier," "
,2019-05-19,16:21:53,1905190069310165,POS,0.00,0.00,0.00,50.00,cashier," "
,2019-05-19,16:03:27,1905190069310164,POS,0.00,0.00,0.00,85.00,cashier," "
,2019-05-19,15:49:08,1905190069310163,POS,0.00,0.00,0.00,60.00,cashier," "
,2019-05-19,15:49:08,1905190069310163,POS,0.00,0.00,0.00,-5.00,cashier," "
,2019-05-19,15:42:42,1905190069310162,POS,0.00,0.00,0.00,60.00,cashier," "
,2019-05-19,15:37:11,1905190069310161,POS,0.00,0.00,0.00,55.00,cashier," "
,2019-05-19,15:20:59,1905190069310160,POS,0.00,0.00,0.00,80.00,cashier," "
,2019-05-19,15:12:25,1905190069310159,POS,0.00,0.00,0.00,45.00,cashier," "
,2019-05-19,15:10:50,1905190069310158,POS,0.00,0.00,0.00,55.00,cashier," "
,2019-05-19,15:05:50,1905190069310157,POS,0.00,0.00,0.00,65.00,cashier," "
,2019-05-19,15:05:23,1905190069310156,POS,0.00,0.00,0.00,55.00,cashier," "
,2019-05-19,15:05:23,1905190069310156,POS,0.00,0.00,0.00,75.00,cashier," "
,2019-05-19,15:02:38,1905190069310155,POS,0.00,0.00,0.00,50.00,cashier," "
,2019-05-19,15:02:09,1905190069310154,POS,0.00,0.00,0.00,60.00,cashier," "
,2019-05-19,14:56:35,1905190069310153,POS,0.00,0.00,0.00,70.00,cashier," "
,2019-05-19,14:53:04,1905190069310152,POS,0.00,0.00,0.00,55.00,cashier," "
,2019-05-19,14:47:47,1905190069310151,POS,0.00,0.00,0.00,85.00,cashier," "
,2019-05-19,14:47:19,1905190069310150,POS,0.00,0.00,0.00,65.00,cashier," "
