"AmbientPOS Export (Cash Drawer)"
"Export Branch",211
"Data From",19/05/2019,00:00:00
"Data to",19/05/2019,23:59:58


,Date,Time,Title,Method,Send,Cash-In,Cash-Out,POS,Staff,Remark
,2019-05-19,17:05:24,1905190021100098,POS,0.00,0.00,0.00,55.00,cashier," "
,2019-05-19,17:05:24,1905190021100098,POS,0.00,0.00,0.00,60.00,cashier," "
,2019-05-19,17:04:24,1905190021100097,POS,0.00,0.00,0.00,60.00,cashier," "
,2019-05-19,17:04:24,1905190021100097,POS,0.00,0.00,0.00,20.00,cashier," "
,2019-05-19,17:04:24,1905190021100097,POS,0.00,0.00,0.00,35.00,cashier," "
,2019-05-19,16:55:04,1905190021100096,POS,0.00,0.00,0.00,110.00,cashier," "
,2019-05-19,16:50:34,1905190021100095,POS,0.00,0.00,0.00,65.00,cashier," "
,2019-05-19,16:29:51,1905190021100094,POS,0.00,0.00,0.00,65.00,cashier," "
,2019-05-19,16:25:20,1905190021100093,POS,0.00,0.00,0.00,65.00,cashier," "
,2019-05-19,16:17:59,1905190021100092,POS,0.00,0.00,0.00,120.00,cashier," "
,2019-05-19,16:17:59,1905190021100092,POS,0.00,0.00,0.00,40.00,cashier," "
,2019-05-19,16:17:59,1905190021100092,POS,0.00,0.00,0.00,75.00,cashier," "
,2019-05-19,16:02:02,1905190021100091,POS,0.00,0.00,0.00,65.00,cashier," "
,2019-05-19,15:54:35,1905190021100090,POS,0.00,0.00,0.00,65.00,cashier," "
,2019-05-19,15:54:35,1905190021100090,POS,0.00,0.00,0.00,10.00,cashier," "
,2019-05-19,15:51:55,1905190021100089,POS,0.00,0.00,0.00,60.00,cashier," "
,2019-05-19,15:51:55,1905190021100089,POS,0.00,0.00,0.00,55.00,cashier," "
,2019-05-19,15:48:22,1905190021100088,POS,0.00,0.00,0.00,60.00,cashier," "
,2019-05-19,15:48:22,1905190021100088,POS,0.00,0.00,0.00,65.00,cashier," "
,2019-05-19,15:43:35,1905190021100087,POS,0.00,0.00,0.00,60.00,cashier," "
,2019-05-19,15:28:36,1905190021100086,POS,0.00,0.00,0.00,55.00,cashier," "
,2019-05-19,15:28:36,1905190021100086,POS,0.00,0.00,0.00,-5.00,cashier," "
,2019-05-19,15:15:24,1905190021100085,POS,0.00,0.00,0.00,55.00,cashier," "
,2019-05-19,15:14:25,1905190021100084,POS,0.00,0.00,0.00,90.00,cashier," "
,2019-05-19,15:12:38,1905190021100083,POS,0.00,0.00,0.00,65.00,cashier," "
,2019-05-19,15:12:38,1905190021100083,POS,0.00,0.00,0.00,65.00,cashier," "
,2019-05-19,15:12:38,1905190021100083,POS,0.00,0.00,0.00,75.00,cashier," "
,2019-05-19,15:12:38,1905190021100083,POS,0.00,0.00,0.00,75.00,cashier," "
,2019-05-19,15:12:38,1905190021100083,POS,0.00,0.00,0.00,15.00,cashier," "
,2019-05-19,14:49:54,1905190021100080,POS,0.00,0.00,0.00,75.00,cashier," "
,2019-05-19,14:37:34,1905190021100079,POS,0.00,0.00,0.00,55.00,cashier," "
,2019-05-19,14:37:34,1905190021100079,POS,0.00,0.00,0.00,60.00,cashier," "
,2019-05-19,14:34:40,1905190021100078,POS,0.00,0.00,0.00,90.00,cashier," "
,2019-05-19,14:34:15,1905190021100077,POS,0.00,0.00,0.00,-5.00,cashier," "
,2019-05-19,14:34:15,1905190021100077,POS,0.00,0.00,0.00,65.00,cashier," "
,2019-05-19,14:34:15,1905190021100077,POS,0.00,0.00,0.00,50.00,cashier," "
,2019-05-19,14:32:50,1905190021100076,POS,0.00,0.00,0.00,60.00,cashier," "
,2019-05-19,14:32:50,1905190021100076,POS,0.00,0.00,0.00,75.00,cashier," "
,2019-05-19,14:32:14,1905190021100075,POS,0.00,0.00,0.00,55.00,cashier," "
,2019-05-19,14:32:14,1905190021100075,POS,0.00,0.00,0.00,75.00,cashier," "
,2019-05-19,14:32:14,1905190021100075,POS,0.00,0.00,0.00,60.00,cashier," "
,2019-05-19,14:32:14,1905190021100075,POS,0.00,0.00,0.00,90.00,cashier," "
,2019-05-19,14:32:14,1905190021100075,POS,0.00,0.00,0.00,130.00,cashier," "
,2019-05-19,14:28:46,1905190021100074,POS,0.00,0.00,0.00,55.00,cashier," "
,2019-05-19,14:28:46,1905190021100074,POS,0.00,0.00,0.00,60.00,cashier," "
,2019-05-19,14:24:16,1905190021100073,POS,0.00,0.00,0.00,55.00,cashier," "
,2019-05-19,14:24:16,1905190021100073,POS,0.00,0.00,0.00,55.00,cashier," "
,2019-05-19,14:24:16,1905190021100073,POS,0.00,0.00,0.00,60.00,cashier," "
,2019-05-19,14:24:16,1905190021100073,POS,0.00,0.00,0.00,65.00,cashier," "
,2019-05-19,14:24:16,1905190021100073,POS,0.00,0.00,0.00,50.00,cashier," "
,2019-05-19,14:22:54,1905190021100072,POS,0.00,0.00,0.00,90.00,cashier," "
,2019-05-19,14:20:47,1905190021100071,POS,0.00,0.00,0.00,50.00,cashier," "
,2019-05-19,14:20:47,1905190021100071,POS,0.00,0.00,0.00,55.00,cashier," "
,2019-05-19,14:20:47,1905190021100071,POS,0.00,0.00,0.00,65.00,cashier," "
,2019-05-19,14:12:59,1905190021100070,POS,0.00,0.00,0.00,60.00,cashier," "
,2019-05-19,14:12:59,1905190021100070,POS,0.00,0.00,0.00,60.00,cashier," "
,2019-05-19,14:11:09,1905190021100069,POS,0.00,0.00,0.00,50.00,cashier," "
,2019-05-19,14:11:09,1905190021100069,POS,0.00,0.00,0.00,55.00,cashier," "
,2019-05-19,14:09:00,1905190021100068,POS,0.00,0.00,0.00,65.00,cashier," "
,2019-05-19,14:02:57,1905190021100067,POS,0.00,0.00,0.00,65.00,cashier," "
,2019-05-19,13:57:00,1905190021100066,POS,0.00,0.00,0.00,60.00,cashier," "
,2019-05-19,13:52:35,1905190021100065,POS,0.00,0.00,0.00,65.00,cashier," "
,2019-05-19,13:48:17,1905190021100064,POS,0.00,0.00,0.00,90.00,cashier," "
,2019-05-19,13:43:07,1905190021100063,POS,0.00,0.00,0.00,55.00,cashier," "
,2019-05-19,13:43:07,1905190021100063,POS,0.00,0.00,0.00,60.00,cashier," "
,2019-05-19,13:38:04,1905190021100062,POS,0.00,0.00,0.00,65.00,cashier," "
,2019-05-19,13:38:04,1905190021100062,POS,0.00,0.00,0.00,50.00,cashier," "
,2019-05-19,13:38:04,1905190021100062,POS,0.00,0.00,0.00,55.00,cashier," "
,2019-05-19,13:35:57,1905190021100061,POS,0.00,0.00,0.00,55.00,cashier," "
,2019-05-19,13:26:52,1905190021100060,POS,0.00,0.00,0.00,55.00,cashier," "
,2019-05-19,13:26:52,1905190021100060,POS,0.00,0.00,0.00,65.00,cashier," "
,2019-05-19,13:06:27,1905190021100059,POS,0.00,0.00,0.00,60.00,cashier," "
,2019-05-19,13:06:27,1905190021100059,POS,0.00,0.00,0.00,-5.00,cashier," "
,2019-05-19,13:05:21,1905190021100058,POS,0.00,0.00,0.00,35.00,cashier," "
,2019-05-19,13:04:48,1905190021100057,POS,0.00,0.00,0.00,70.00,cashier," "
,2019-05-19,13:04:48,1905190021100057,POS,0.00,0.00,0.00,55.00,cashier," "
,2019-05-19,12:56:56,1905190021100055,POS,0.00,0.00,0.00,35.00,cashier," "
,2019-05-19,12:56:56,1905190021100055,POS,0.00,0.00,0.00,45.00,cashier," "
,2019-05-19,12:55:06,1905190021100054,POS,0.00,0.00,0.00,85.00,cashier," "
,2019-05-19,12:44:40,1905190021100053,POS,0.00,0.00,0.00,95.00,cashier," "
,2019-05-19,12:31:05,1905190021100052,POS,0.00,0.00,0.00,390.00,cashier," "
,2019-05-19,12:30:09,1905190021100051,POS,0.00,0.00,0.00,130.00,cashier," "
,2019-05-19,12:18:26,1905190021100050,POS,0.00,0.00,0.00,85.00,cashier," "
,2019-05-19,12:18:26,1905190021100050,POS,0.00,0.00,0.00,50.00,cashier," "
,2019-05-19,12:18:26,1905190021100050,POS,0.00,0.00,0.00,65.00,cashier," "
,2019-05-19,12:17:24,1905190021100049,POS,0.00,0.00,0.00,110.00,cashier," "
,2019-05-19,12:07:25,1905190021100048,POS,0.00,0.00,0.00,60.00,cashier," "
,2019-05-19,12:07:25,1905190021100048,POS,0.00,0.00,0.00,65.00,cashier," "
,2019-05-19,12:07:25,1905190021100048,POS,0.00,0.00,0.00,60.00,cashier," "
,2019-05-19,12:05:29,1905190021100047,POS,0.00,0.00,0.00,60.00,cashier," "
,2019-05-19,11:56:35,1905190021100046,POS,0.00,0.00,0.00,95.00,cashier," "
,2019-05-19,11:56:35,1905190021100046,POS,0.00,0.00,0.00,35.00,cashier," "
,2019-05-19,11:49:04,1905190021100045,POS,0.00,0.00,0.00,130.00,cashier," "
,2019-05-19,11:46:14,1905190021100044,POS,0.00,0.00,0.00,35.00,cashier," "
,2019-05-19,11:46:14,1905190021100044,POS,0.00,0.00,0.00,50.00,cashier," "
,2019-05-19,11:44:20,1905190021100043,POS,0.00,0.00,0.00,35.00,cashier," "
,2019-05-19,11:40:06,1905190021100042,POS,0.00,0.00,0.00,55.00,cashier," "
,2019-05-19,11:38:09,1905190021100041,POS,0.00,0.00,0.00,50.00,cashier," "
,2019-05-19,11:35:07,1905190021100040,POS,0.00,0.00,0.00,55.00,cashier," "
,2019-05-19,11:35:07,1905190021100040,POS,0.00,0.00,0.00,50.00,cashier," "
,2019-05-19,11:35:07,1905190021100040,POS,0.00,0.00,0.00,55.00,cashier," "
,2019-05-19,11:28:56,1905190021100039,POS,0.00,0.00,0.00,100.00,cashier," "
,2019-05-19,11:26:10,1905190021100038,POS,0.00,0.00,0.00,55.00,cashier," "
,2019-05-19,11:24:40,1905190021100037,POS,0.00,0.00,0.00,55.00,cashier," "
,2019-05-19,11:24:09,1905190021100036,POS,0.00,0.00,0.00,60.00,cashier," "
,2019-05-19,11:20:46,1905190021100035,POS,0.00,0.00,0.00,75.00,cashier," "
,2019-05-19,11:01:52,1905190021100034,POS,0.00,0.00,0.00,55.00,cashier," "
,2019-05-19,11:01:52,1905190021100034,POS,0.00,0.00,0.00,65.00,cashier," "
,2019-05-19,11:00:57,1905190021100033,POS,0.00,0.00,0.00,-5.00,cashier," "
,2019-05-19,11:00:57,1905190021100033,POS,0.00,0.00,0.00,65.00,cashier," "
,2019-05-19,11:00:21,1905190021100032,POS,0.00,0.00,0.00,55.00,cashier," "
,2019-05-19,11:00:21,1905190021100032,POS,0.00,0.00,0.00,-5.00,cashier," "
,2019-05-19,10:59:36,1905190021100031,POS,0.00,0.00,0.00,55.00,cashier," "
,2019-05-19,10:44:12,1905190021100030,POS,0.00,0.00,0.00,100.00,cashier," "
,2019-05-19,10:43:05,1905190021100029,POS,0.00,0.00,0.00,90.00,cashier," "
,2019-05-19,10:39:57,1905190021100028,POS,0.00,0.00,0.00,60.00,cashier," "
,2019-05-19,10:39:57,1905190021100028,POS,0.00,0.00,0.00,-5.00,cashier," "
,2019-05-19,10:39:13,1905190021100027,POS,0.00,0.00,0.00,65.00,cashier," "
,2019-05-19,10:33:10,1905190021100026,POS,0.00,0.00,0.00,60.00,cashier," "
,2019-05-19,10:33:10,1905190021100026,POS,0.00,0.00,0.00,100.00,cashier," "
,2019-05-19,10:33:10,1905190021100026,POS,0.00,0.00,0.00,-5.00,cashier," "
,2019-05-19,10:27:45,1905190021100025,POS,0.00,0.00,0.00,55.00,cashier," "
,2019-05-19,10:24:40,1905190021100024,POS,0.00,0.00,0.00,65.00,cashier," "
,2019-05-19,10:22:47,1905190021100023,POS,0.00,0.00,0.00,60.00,cashier," "
,2019-05-19,10:22:47,1905190021100023,POS,0.00,0.00,0.00,-5.00,cashier," "
,2019-05-19,10:22:47,1905190021100023,POS,0.00,0.00,0.00,60.00,cashier," "
,2019-05-19,10:21:26,1905190021100022,POS,0.00,0.00,0.00,65.00,cashier," "
,2019-05-19,09:59:26,1905190021100021,POS,0.00,0.00,0.00,40.00,cashier," "
,2019-05-19,09:42:55,1905190021100020,POS,0.00,0.00,0.00,55.00,cashier," "
,2019-05-19,09:42:55,1905190021100020,POS,0.00,0.00,0.00,20.00,cashier," "
,2019-05-19,09:40:10,1905190021100019,POS,0.00,0.00,0.00,55.00,cashier," "
,2019-05-19,09:29:52,1905190021100018,POS,0.00,0.00,0.00,60.00,cashier," "
,2019-05-19,09:27:34,1905190021100017,POS,0.00,0.00,0.00,65.00,cashier," "
,2019-05-19,09:27:34,1905190021100017,POS,0.00,0.00,0.00,50.00,cashier," "
,2019-05-19,09:18:51,1905190021100016,POS,0.00,0.00,0.00,55.00,cashier," "
,2019-05-19,09:18:13,1905190021100015,POS,0.00,0.00,0.00,55.00,cashier," "
,2019-05-19,09:13:17,1905190021100014,POS,0.00,0.00,0.00,65.00,cashier," "
,2019-05-19,09:13:17,1905190021100014,POS,0.00,0.00,0.00,-10.00,cashier," "
,2019-05-19,09:11:02,1905190021100013,POS,0.00,0.00,0.00,65.00,cashier," "
,2019-05-19,08:50:52,1905190021100012,POS,0.00,0.00,0.00,65.00,cashier," "
,2019-05-19,08:32:39,1905190021100011,POS,0.00,0.00,0.00,60.00,cashier," "
,2019-05-19,08:32:39,1905190021100011,POS,0.00,0.00,0.00,50.00,cashier," "
,2019-05-19,08:32:39,1905190021100011,POS,0.00,0.00,0.00,50.00,cashier," "
,2019-05-19,08:18:41,1905190021100010,POS,0.00,0.00,0.00,60.00,cashier," "
,2019-05-19,08:18:41,1905190021100010,POS,0.00,0.00,0.00,-5.00,cashier," "
,2019-05-19,08:12:43,1905190021100008,POS,0.00,0.00,0.00,20.00,cashier," "
,2019-05-19,08:12:43,1905190021100008,POS,0.00,0.00,0.00,60.00,cashier," "
,2019-05-19,08:12:43,1905190021100008,POS,0.00,0.00,0.00,85.00,cashier," "
,2019-05-19,07:58:19,1905190021100007,POS,0.00,0.00,0.00,65.00,cashier," "
,2019-05-19,07:55:36,1905190021100006,POS,0.00,0.00,0.00,60.00,cashier," "
,2019-05-19,07:53:31,1905190021100005,POS,0.00,0.00,0.00,120.00,cashier," "
,2019-05-19,07:51:33,1905190021100004,POS,0.00,0.00,0.00,75.00,cashier," "
,2019-05-19,07:49:33,1905190021100003,POS,0.00,0.00,0.00,60.00,cashier," "
,2019-05-19,07:49:33,1905190021100003,POS,0.00,0.00,0.00,60.00,cashier," "
,2019-05-19,07:37:19,1905190021100002,POS,0.00,0.00,0.00,60.00,cashier," "
,2019-05-19,07:37:19,1905190021100002,POS,0.00,0.00,0.00,-5.00,cashier," "
,2019-05-19,07:35:02,1905190021100001,POS,0.00,0.00,0.00,15.00,cashier," "
