"AmbientPOS Export (Cash Drawer)"
"Export Branch",216
"Data From",19/05/2019,00:00:00
"Data to",19/05/2019,23:59:58


,Date,Time,Title,Method,Send,Cash-In,Cash-Out,POS,Staff,Remark
,2019-05-19,16:55:16,1905190021600117,POS,0.00,0.00,0.00,55.00,cashier," "
,2019-05-19,16:55:16,1905190021600117,POS,0.00,0.00,0.00,65.00,cashier," "
,2019-05-19,16:53:58,1905190021600116,POS,0.00,0.00,0.00,65.00,cashier," "
,2019-05-19,16:53:58,1905190021600116,POS,0.00,0.00,0.00,-5.00,cashier," "
,2019-05-19,16:47:50,1905190021600115,POS,0.00,0.00,0.00,55.00,cashier," "
,2019-05-19,16:35:02,1905190021600114,POS,0.00,0.00,0.00,65.00,cashier," "
,2019-05-19,16:33:24,1905190021600113,POS,0.00,0.00,0.00,-5.00,cashier," "
,2019-05-19,16:33:24,1905190021600113,POS,0.00,0.00,0.00,75.00,cashier," "
,2019-05-19,16:29:33,1905190021600112,POS,0.00,0.00,0.00,-5.00,cashier," "
,2019-05-19,16:29:33,1905190021600112,POS,0.00,0.00,0.00,55.00,cashier," "
,2019-05-19,16:08:20,1905190021600111,POS,0.00,0.00,0.00,60.00,cashier," "
,2019-05-19,16:08:20,1905190021600111,POS,0.00,0.00,0.00,50.00,cashier," "
,2019-05-19,15:46:22,1905190021600110,POS,0.00,0.00,0.00,60.00,cashier," "
,2019-05-19,15:36:54,1905190021600109,POS,0.00,0.00,0.00,60.00,cashier," "
,2019-05-19,15:36:54,1905190021600109,POS,0.00,0.00,0.00,60.00,cashier," "
,2019-05-19,15:33:22,1905190021600108,POS,0.00,0.00,0.00,90.00,cashier," "
,2019-05-19,15:33:22,1905190021600108,POS,0.00,0.00,0.00,100.00,cashier," "
,2019-05-19,15:26:50,1905190021600107,POS,0.00,0.00,0.00,55.00,cashier," "
,2019-05-19,15:19:34,1905190021600106,POS,0.00,0.00,0.00,60.00,cashier," "
,2019-05-19,15:19:34,1905190021600106,POS,0.00,0.00,0.00,55.00,cashier," "
,2019-05-19,15:17:37,1905190021600105,POS,0.00,0.00,0.00,60.00,cashier," "
,2019-05-19,15:17:37,1905190021600105,POS,0.00,0.00,0.00,55.00,cashier," "
